aircraft_id,unit_id,component,cycle,vibration,temperature,pressure,RUL,true_anomaly,life_length
AC-001,AC-001-landing_gear-2,landing_gear,19,0.13357067527010716,55.67539487607192,3103.4011311116187,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,20,0.13839775112207794,56.794441726957295,3088.453737923217,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,21,0.1804530262630412,56.57879041823312,2977.847939972233,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,22,0.15495464760053515,65.28869907262545,2946.5529005022413,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,23,0.14922941103687604,62.44415869460504,3017.252465066538,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,24,0.1480700860738373,59.72064089219443,2926.3708181517986,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,25,0.14960572652090687,59.33333512735004,3006.3085905862367,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,26,0.14659636883165267,61.55792496895827,3044.903414838077,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,27,0.1538724712403909,61.20981442277803,2996.4759594756765,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,28,0.1524939187231579,58.00153088552104,3009.176513637682,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,29,0.15170146552132047,66.45779369382214,3071.5361944425476,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,30,0.15672041362890607,57.901624911138434,2936.74756479192,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,31,0.16496735411678948,60.99197598116814,3015.8580379405116,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,32,0.1358104010833928,62.99939950821686,3014.0376543690254,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,33,0.1423586503608979,58.81628939131967,3003.9513076710455,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,34,0.15420068132518716,59.36855399869765,2985.0228843523696,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,35,0.15137565558081204,60.717382827166126,3063.1867870153087,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,36,0.12845462085949816,59.56419622439169,2997.8357403517925,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,37,0.15731328095628644,59.174478993330496,2900.5550013842962,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,38,0.15787179157183498,65.48817309147215,2911.0620317950097,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,39,0.16347497243162828,59.33687048360775,2984.0359365895006,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,40,0.14455892263223352,59.33582533221724,3051.434475763553,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,41,0.16117203548845074,65.55330035413475,3044.6159729326882,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,42,0.16000028507184424,65.60576479733994,3006.991209183452,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,43,0.16415959514916795,59.502268031475694,2987.6480551097675,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,44,0.14918213013151754,63.37917636141925,2924.6678365388693,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,45,0.164262886656694,59.85733904298568,3041.3906660533194,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,46,0.16423744787250114,65.91052233861964,3018.595379929763,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,47,0.14130409006600136,60.26743998947432,2922.667660043502,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,48,0.15214378872089035,65.02212444280038,3012.3391248260764,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,49,0.15064573726545907,57.467850670761905,2981.278993840489,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,50,0.14578425434880277,58.51656955731786,2994.4008579972583,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,51,0.16982415037972262,62.377686417917026,2863.3794445203466,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,52,0.16164223136967393,60.78933832498916,2997.7650100569776,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,53,0.1750945548412732,54.40578237123651,2946.624940674415,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,54,0.16518177508275858,55.873397591959844,3049.0702207898084,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,55,0.16330289169656956,63.18104032883441,2945.801282071742,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,56,0.16810993606863717,63.87023461256545,2985.051103222925,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,57,0.16267564158004819,61.49980522804926,2929.2817163548675,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,58,0.15922203921941794,60.255587470764354,2990.6434904928174,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,59,0.17106762174435874,57.56235037241516,2964.2312037500055,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,60,0.17626234788995399,58.53242147445325,2928.360052699846,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,61,0.1638556273544587,63.321993267199076,2969.017794948308,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,62,0.17551330424797326,63.38529517060647,3009.4944744282275,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,63,0.16816235614897498,67.82437204342052,2956.085405861407,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,64,0.1429898208918737,65.68109933872068,2942.3815782853885,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,65,0.16451406081744807,64.82433581284943,2884.0596726163394,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,66,0.15133535667910933,56.119621443321485,2923.3549753116067,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,67,0.16867112721116773,62.52421427183817,2975.7476792304337,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,68,0.1505763945275753,54.04995991453533,2963.5068702921885,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,69,0.16042194513029084,62.38747101292812,2994.725133399932,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,70,0.16696413177211034,63.319180419562464,2969.909322168357,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,71,0.17133073637706162,58.954652832793485,2948.2725244523017,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,72,0.16845258204181404,63.56057349793522,2936.3534185214526,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,73,0.17215758527143726,60.33221113852827,2948.9337910626173,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,74,0.17570855465790255,55.18170983601499,2888.740745629164,130,0,266
AC-001,AC-001-landing_gear-2,landing_gear,75,0.15306532167145342,54.1916300168472,2918.3876429365564,130,0,266
AC-001,AC-001-brakes-3,brakes,1,0.2163430624506619,130.62196905814153,1497.921061958216,130,0,250
AC-001,AC-001-brakes-3,brakes,2,0.22032298834354097,120.73893326747287,1474.858853285176,130,0,250
AC-001,AC-001-brakes-3,brakes,3,0.19112719471701897,108.16002789947987,1473.3127843879904,130,0,250
AC-001,AC-001-brakes-3,brakes,4,0.19470654967888357,126.43636015502881,1551.5462949349794,130,0,250
AC-001,AC-001-brakes-3,brakes,5,0.17938727726934442,123.15461974607935,1468.6636818252741,130,0,250
AC-001,AC-001-brakes-3,brakes,6,0.20729325632694803,118.9685867944982,1444.900025224574,130,0,250
AC-001,AC-001-brakes-3,brakes,7,0.21415965487352726,115.18351429753015,1483.7477928487933,130,0,250
AC-001,AC-001-brakes-3,brakes,8,0.18426091383065468,114.79645378649955,1512.5295132208475,130,0,250
AC-001,AC-001-brakes-3,brakes,9,0.1975501348859539,122.66817601825986,1510.4688556178653,130,0,250
AC-001,AC-001-brakes-3,brakes,10,0.22028992483292253,117.30571079308497,1455.214265494628,130,0,250
AC-001,AC-001-brakes-3,brakes,11,0.21658913624857976,117.40617462322197,1532.8569733373213,130,0,250
AC-001,AC-001-brakes-3,brakes,12,0.20644185669773707,119.02001975837324,1509.772076821389,130,0,250
AC-001,AC-001-brakes-3,brakes,13,0.2300763884018945,136.69696423243002,1501.2702340539834,130,0,250
AC-001,AC-001-brakes-3,brakes,14,0.20334365889975614,128.7040012597311,1473.6893690169795,130,0,250
AC-001,AC-001-brakes-3,brakes,15,0.20607605558927383,119.90109721636915,1508.3372463437267,130,0,250
AC-001,AC-001-brakes-3,brakes,16,0.18872826791075892,107.40634005352824,1436.581696920261,130,0,250
AC-001,AC-001-brakes-3,brakes,17,0.1846264383051559,116.46931772048534,1489.8170524005372,130,0,250
AC-001,AC-001-brakes-3,brakes,18,0.23061366743644277,129.0034669592584,1469.5820665097513,130,0,250
AC-001,AC-001-brakes-3,brakes,19,0.20694842678676437,116.91665410919741,1489.7362848587973,130,0,250
AC-001,AC-001-brakes-3,brakes,20,0.20469988474123074,125.14536893580313,1487.9022454834794,130,0,250
AC-001,AC-001-brakes-3,brakes,21,0.2180745729910154,111.07617419086077,1498.073371870868,130,0,250
AC-001,AC-001-brakes-3,brakes,22,0.2412883058989375,122.0169579410022,1540.6732351981852,130,0,250
AC-001,AC-001-brakes-3,brakes,23,0.20391200267259812,124.90013676263837,1495.7573041682192,130,0,250
AC-001,AC-001-brakes-3,brakes,24,0.20020868628253696,114.04062082619664,1510.1442407687266,130,0,250
AC-001,AC-001-brakes-3,brakes,25,0.1902269421622135,125.62468189050743,1529.5586101333772,130,0,250
AC-001,AC-001-brakes-3,brakes,26,0.20874277110855846,118.03449013155446,1510.374167379261,130,0,250
AC-001,AC-001-brakes-3,brakes,27,0.19886910416680384,127.83429700372119,1441.5586174735463,130,0,250
AC-001,AC-001-brakes-3,brakes,28,0.19872908947822032,104.44982403900802,1451.3849750931838,130,0,250
AC-001,AC-001-brakes-3,brakes,29,0.22449473344720866,127.56515985577349,1474.3787930014562,130,0,250
AC-001,AC-001-brakes-3,brakes,30,0.18178244815938654,96.71576929726679,1479.375134762021,130,0,250
AC-001,AC-001-brakes-3,brakes,31,0.24091902518371106,123.94035417170917,1478.6000314185153,130,0,250
AC-001,AC-001-brakes-3,brakes,32,0.21189140314250463,108.00385317604446,1486.165099119071,130,0,250
AC-001,AC-001-brakes-3,brakes,33,0.2067193620952361,119.83391478543162,1518.4969836507023,130,0,250
AC-001,AC-001-brakes-3,brakes,34,0.2107184783935408,125.90148814486398,1473.8000315330771,130,0,250
AC-001,AC-001-brakes-3,brakes,35,0.21934723112615823,133.61949558099192,1465.0155144104574,130,0,250
AC-001,AC-001-brakes-3,brakes,36,0.1929053651642816,131.30835469056186,1488.0388803991482,130,0,250
AC-001,AC-001-brakes-3,brakes,37,0.22762852088099836,117.11683430486254,1537.0801672881212,130,0,250
AC-001,AC-001-brakes-3,brakes,38,0.2089034872520818,122.75895058658155,1540.010340650097,130,0,250
AC-001,AC-001-brakes-3,brakes,39,0.20187424283833744,113.20110323260033,1479.2422737591494,130,0,250
AC-001,AC-001-brakes-3,brakes,40,0.2144650092596471,108.24192742255589,1511.4441270795335,130,0,250
AC-001,AC-001-brakes-3,brakes,41,0.19998723023573384,129.98938128586852,1420.1033908529857,130,0,250
AC-001,AC-001-brakes-3,brakes,42,0.1966687133734375,107.35497479012719,1466.7459160090814,130,0,250
AC-001,AC-001-brakes-3,brakes,43,0.21259018851663417,119.45370699640196,1483.5234729315596,130,0,250
AC-001,AC-001-brakes-3,brakes,44,0.2069050269292991,122.55638592495956,1460.4511187417068,130,0,250
AC-001,AC-001-brakes-3,brakes,45,0.22032274461348578,126.27332776308387,1501.831138129683,130,0,250
AC-001,AC-001-brakes-3,brakes,46,0.21850480164126895,123.38702400646928,1550.895399081932,130,0,250
AC-001,AC-001-brakes-3,brakes,47,0.20929678743421237,118.60365425332338,1466.7909725892787,130,0,250
AC-001,AC-001-brakes-3,brakes,48,0.19557525994133246,111.1501456991914,1462.2768806030726,130,0,250
AC-001,AC-001-brakes-3,brakes,49,0.21046459427521894,123.82684102798171,1490.0094617565649,130,0,250
AC-001,AC-001-brakes-3,brakes,50,0.20051697083855433,128.40147651215972,1510.1823801690284,130,0,250
AC-001,AC-001-brakes-3,brakes,51,0.21009007538866975,116.02515084268231,1503.9680376248941,130,0,250
AC-001,AC-001-brakes-3,brakes,52,0.21579880381229158,109.71290192467963,1484.9813923204679,130,0,250
AC-001,AC-001-brakes-3,brakes,53,0.21741373718111573,114.15076170809797,1492.2121017851234,130,0,250
AC-001,AC-001-brakes-3,brakes,54,0.19217446272113317,132.08916880009738,1523.4416995517831,130,0,250
AC-001,AC-001-brakes-3,brakes,55,0.21073223998545554,124.35963470271258,1413.1823410260038,130,0,250
AC-001,AC-001-brakes-3,brakes,56,0.19770758509602002,119.15504863878296,1452.7832093571942,130,0,250
AC-001,AC-001-brakes-3,brakes,57,0.2263111472394599,137.53789224598395,1449.1063584171209,130,0,250
AC-001,AC-001-brakes-3,brakes,58,0.20358524893872212,123.49830694647945,1532.1862844549885,130,0,250
AC-001,AC-001-brakes-3,brakes,59,0.19837318531190146,123.66316897845553,1537.9301655243933,130,0,250
AC-001,AC-001-brakes-3,brakes,60,0.19250361277731098,111.47944634523334,1470.0118018061748,130,0,250
AC-001,AC-001-brakes-3,brakes,61,0.21005197380716886,128.28689030202915,1489.3889915946252,130,0,250
AC-001,AC-001-brakes-3,brakes,62,0.19182676910536808,125.96840322320648,1464.2226333793305,130,0,250
AC-001,AC-001-brakes-3,brakes,63,0.2381679082541186,116.88441970850464,1461.8503415069329,130,0,250
AC-001,AC-001-brakes-3,brakes,64,0.227777774162068,128.0694918586955,1493.782180918086,130,0,250
AC-001,AC-001-brakes-3,brakes,65,0.19499604023922787,126.33227551942602,1448.690758449768,130,0,250
AC-001,AC-001-brakes-3,brakes,66,0.22443794167382397,110.70100451680752,1492.4808644262919,130,0,250
AC-001,AC-001-brakes-3,brakes,67,0.20944821643538944,111.89364279791582,1499.867404094472,130,0,250
AC-001,AC-001-brakes-3,brakes,68,0.2258198678251513,117.30770558885682,1521.3401654706317,130,0,250
AC-001,AC-001-brakes-3,brakes,69,0.21624301367645388,122.54214139176747,1485.214603430358,130,0,250
AC-001,AC-001-brakes-3,brakes,70,0.2142250109880708,126.12109034719944,1460.4764295850582,130,0,250
AC-001,AC-001-brakes-3,brakes,71,0.21802222516675687,133.32082111842672,1444.585618424627,130,0,250
AC-001,AC-001-brakes-3,brakes,72,0.18869149503605764,135.37581596009517,1551.59663857821,130,0,250
AC-001,AC-001-brakes-3,brakes,73,0.21950016101826003,107.06321567503852,1465.1062807141218,130,0,250
AC-001,AC-001-brakes-3,brakes,74,0.22199145575238996,121.10908927182194,1440.3135587423446,130,0,250
AC-001,AC-001-brakes-3,brakes,75,0.23569341713714717,126.8960590022887,1428.1678314054209,130,0,250
AC-001,AC-001-brakes-3,brakes,76,0.23821275097542333,139.19395985556713,1477.4340099731119,130,0,250
AC-001,AC-001-brakes-3,brakes,77,0.22339932256897244,121.70989428473983,1489.9985030090568,130,0,250
AC-001,AC-001-brakes-3,brakes,78,0.20324312591739174,124.23544562381842,1459.0828815161158,130,0,250
AC-001,AC-001-brakes-3,brakes,79,0.2576741751943407,121.60229812956032,1520.0798283335857,130,0,250
AC-001,AC-001-brakes-3,brakes,80,0.2141638895332699,127.77007333442234,1478.8620079137368,130,0,250
AC-001,AC-001-brakes-3,brakes,81,0.21845709128202825,124.56844891709552,1504.882765104948,130,0,250
AC-001,AC-001-brakes-3,brakes,82,0.227418324435701,109.69181880664189,1467.1979152056765,130,0,250
AC-001,AC-001-brakes-3,brakes,83,0.21953085357811233,120.56799249068894,1464.4851669094464,130,0,250
AC-001,AC-001-brakes-3,brakes,84,0.20828401675976727,110.46161328543458,1480.5932050657657,130,0,250
AC-001,AC-001-brakes-3,brakes,85,0.2268392195574548,102.95004526543546,1488.865321098244,130,0,250
AC-001,AC-001-brakes-3,brakes,86,0.2395863463291136,117.83908140770812,1424.9942936682528,130,0,250
AC-001,AC-001-brakes-3,brakes,87,0.24886831844471508,126.42792498048344,1535.146868480522,130,0,250
AC-001,AC-001-brakes-3,brakes,88,0.24347402898087409,126.81874513009612,1457.820962096743,130,0,250
AC-001,AC-001-brakes-3,brakes,89,0.25027243800801185,128.80276160998523,1499.5309502569557,130,0,250
AC-001,AC-001-brakes-3,brakes,90,0.23106015622044074,120.4047402164483,1446.7469048726405,130,0,250
AC-001,AC-001-brakes-3,brakes,91,0.25161082581768485,135.96187552237384,1446.4859852055208,130,0,250
AC-001,AC-001-brakes-3,brakes,92,0.23425559408310365,126.57533779095839,1451.999954999613,130,0,250
AC-001,AC-001-brakes-3,brakes,93,0.25579600479709835,106.13730167504764,1433.683648592493,130,0,250
AC-001,AC-001-brakes-3,brakes,94,0.23067655499057832,105.67843190091085,1428.6780466689358,130,0,250
AC-001,AC-001-brakes-3,brakes,95,0.22959265826231112,122.72316276384934,1490.068976749808,130,0,250
AC-001,AC-001-brakes-3,brakes,96,0.2405608902321395,116.17717023783078,1454.0545637635942,130,0,250
AC-001,AC-001-brakes-3,brakes,97,0.26090080432162027,116.70864947108078,1427.5195534823565,130,0,250
AC-001,AC-001-brakes-3,brakes,98,0.25447743438911336,122.83763107415359,1473.3253407212842,130,0,250
AC-001,AC-001-brakes-3,brakes,99,0.24684009812307056,130.31778918471653,1421.9028565787808,130,0,250
AC-001,AC-001-brakes-3,brakes,100,0.24781873023817602,123.11447988509474,1415.523272276876,130,0,250
AC-001,AC-001-brakes-3,brakes,101,0.2255126307819697,130.38247228219728,1440.5066285334608,130,0,250
AC-001,AC-001-brakes-3,brakes,102,0.23460499577529006,124.22448850461335,1483.9013657204791,130,0,250
AC-001,AC-001-brakes-3,brakes,103,0.21671213231942116,113.11921048077339,1421.390206743142,130,0,250
AC-001,AC-001-brakes-3,brakes,104,0.27383448300080493,127.45237586335438,1471.1027172138367,130,0,250
AC-001,AC-001-brakes-3,brakes,105,0.23581758621310658,116.3357129978358,1460.5144115016813,130,0,250
AC-001,AC-001-brakes-3,brakes,106,0.25480691496403174,129.78319055091302,1440.4370702721465,130,0,250
AC-001,AC-001-brakes-3,brakes,107,0.2591273558968194,126.76047267924088,1468.377821672548,130,0,250
AC-001,AC-001-brakes-3,brakes,108,0.26809232422916707,112.63974404486584,1376.5947433397744,130,0,250
AC-001,AC-001-brakes-3,brakes,109,0.2720549809647726,135.20468074609548,1412.3525094145998,130,0,250
AC-001,AC-001-brakes-3,brakes,110,0.2301824689018156,126.6002785680576,1469.8451467905159,130,0,250
AC-001,AC-001-brakes-3,brakes,111,0.2861047178365147,130.04446057681162,1429.7076991024292,130,0,250
AC-001,AC-001-brakes-3,brakes,112,0.2468142406762271,126.11273033336523,1430.8108588834423,130,0,250
AC-001,AC-001-brakes-3,brakes,113,0.24606518141406775,142.51916520690628,1492.2638520621638,130,0,250
AC-001,AC-001-brakes-3,brakes,114,0.27942153025333144,118.87127681752698,1463.2697797289184,130,0,250
AC-001,AC-001-brakes-3,brakes,115,0.2730743961424686,129.88836499363242,1474.0099580113133,130,0,250
AC-001,AC-001-brakes-3,brakes,116,0.2741193671429192,132.37899389043469,1454.5183885011663,130,0,250
AC-001,AC-001-brakes-3,brakes,117,0.2708190711200316,112.30183096228653,1436.8014323223167,130,0,250
AC-001,AC-001-brakes-3,brakes,118,0.2584923206172631,116.44479233887984,1483.6192985790246,130,0,250
AC-001,AC-001-brakes-3,brakes,119,0.2939077301132856,137.6710448023649,1439.6836025056762,130,0,250
AC-001,AC-001-brakes-3,brakes,120,0.2893793768142899,127.0084254448146,1436.9639183069335,130,0,250
