aircraft_id,unit_id,component,cycle,timestamp_utc,vibration_mm_s,temperature_c,pressure_psi,oil_debris_ppm,rotational_speed_deviation_pct,RUL,true_anomaly,life_length,split
AC-001,AC-001-landing_gear-2,landing_gear,42,2026-05-21T15:32:14Z,1.4645323003457063,50.27178222987493,2077.322431576657,1.186267468399206,-0.09114436231372904,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,43,2026-05-21T21:56:23Z,1.3141097186207014,56.57215336771391,2170.6222927878935,1.0170943456650976,0.08244270623849798,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,44,2026-05-22T07:32:20Z,1.3912690377760846,53.56524783098387,2137.1915740343557,1.2067814959277536,0.09211507463947922,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,45,2026-05-22T08:03:09Z,1.5297739023907835,47.44688035079299,2195.8695000472235,0.9108620166104315,0.06546595284477862,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,46,2026-05-22T16:26:08Z,1.5703669974208445,57.50361626121935,2153.921909451253,1.0857237361474343,0.07454989065249827,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,47,2026-05-22T18:40:22Z,1.3656977450173031,55.97442839843687,2177.7211615672095,1.2751225088056701,-0.02709281301578081,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,48,2026-05-23T01:49:19Z,1.5839917626687765,53.024196704278516,2300.0917496352313,1.3259796837082105,-0.09289891671305796,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,49,2026-05-23T06:01:56Z,1.3996889535381067,51.224102475784115,2176.4375490342195,1.343634261757072,-0.08681934306407799,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,50,2026-05-23T13:45:06Z,1.265206489273583,57.6910614162192,2210.896611104968,1.0035048550785546,-0.1635463248457858,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,51,2026-05-23T15:24:56Z,1.3066322066042961,56.241009667570154,2171.570102789873,1.446062524750811,0.023694861154594977,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,52,2026-05-23T18:00:18Z,1.1787171778027485,62.35036291584539,2189.4751056321675,1.1226650030303877,-0.008344878322659363,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,53,2026-05-23T23:39:54Z,1.2726119341432987,56.47300104141431,2184.708210208011,1.4169194394895765,-0.043998770452970876,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,54,2026-05-24T06:58:25Z,1.3571924451192918,56.38570744428642,2210.650409624984,1.2959185206276842,-0.295561882434507,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,55,2026-05-24T10:21:51Z,1.5365238444381815,54.732263266276696,2253.0620293418324,1.0305243950535294,-0.1247317469694169,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,56,2026-05-24T19:41:45Z,1.6792205564609133,57.694112593626876,2281.3686838652675,1.2503746056278657,0.11208406514031669,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,57,2026-05-24T22:41:22Z,1.2189243427280203,57.130070045108994,2200.4725709813424,1.3945551505867881,-0.0664626000063131,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,58,2026-05-25T10:58:26Z,1.4903493378960282,59.02131302167181,2216.627356544312,1.4519991462037543,0.036059167765684144,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,59,2026-05-25T05:52:36Z,1.2805441051121118,53.71378946866653,2111.5507054040845,1.3091869955899842,-0.13906854299752563,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,60,2026-05-25T15:54:49Z,1.5130572491181586,53.983455255005985,2174.6668592409824,1.6517731355906944,0.14387054823592313,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,61,2026-05-25T17:46:06Z,1.4274428795378884,53.86458935619204,2235.6825747672947,1.55500602684249,-0.014402766005467641,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,62,2026-05-26T00:32:17Z,1.1777490945457154,57.68682947760067,2230.5379235253276,1.310312767019133,0.02900403964835352,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,63,2026-05-26T07:18:32Z,1.5969342152758108,59.82237981390522,2190.5798427916798,1.5198603562871664,0.2325779791881685,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,64,2026-05-26T06:19:31Z,1.3722695793497104,53.96387639015185,2230.3592052593904,1.7648392769553134,0.15164401005894038,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,65,2026-05-26T17:54:52Z,1.3882897142301653,54.079529704777435,2205.902734343938,1.7784737778461266,-0.03065656212870578,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,66,2026-05-27T03:15:47Z,1.3132917256432726,56.30984964560999,2247.745126676522,1.1491243723471805,-0.05932201848703592,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,67,2026-05-27T02:33:21Z,1.3810164434503718,54.64441703382071,2192.3471752327027,1.2178159631297425,-0.03255450115195318,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,68,2026-05-27T09:31:21Z,1.5487711022699564,58.252264915715045,2152.8914567729857,1.7085548697492876,0.05098982484765357,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,69,2026-05-27T16:37:08Z,1.4616534895937772,48.65549574025299,2193.62041627286,1.2084132743911171,-0.010522413425087113,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,70,2026-05-27T18:49:49Z,1.5448158049417338,52.94575971398449,1996.8597187130017,1.1641090404459293,-0.03952441450034717,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,71,2026-05-27T22:58:16Z,1.555304667731245,53.09399901872385,2194.88282111222,1.3399752091404058,0.14671812507090423,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,72,2026-05-27T23:55:04Z,1.704638811786074,48.49588139237745,1952.2080583388374,1.529904715822333,-0.01142098917778369,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,73,2026-05-28T12:23:35Z,1.4606678765087933,52.58206605193783,2066.8970295876657,1.4340735358169678,0.22995890930373195,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,74,2026-05-28T15:41:29Z,1.2961262025496665,52.74387782717877,2196.591811526375,1.3331814238496433,0.009074256375217303,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,75,2026-05-28T18:37:34Z,1.6833299372485548,54.90273210696342,2197.307172401507,1.3372403055800164,0.17853183942247275,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,76,2026-05-29T02:39:28Z,1.4791374607920522,58.86198100410155,2098.0682573103463,1.3384510341702083,0.03573194227106268,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,77,2026-05-29T06:03:56Z,1.7016858704470137,54.8052782386178,2124.2352888169075,1.3138987975368588,0.09629605732494478,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,78,2026-05-29T11:23:15Z,1.5976618909297504,52.46573772588414,2248.330153115052,1.9550558377338538,-0.07246110515177244,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,79,2026-05-29T19:24:28Z,1.526164819797738,55.40537800155835,2136.1810236300626,1.5672059215184313,-0.08537592225874119,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,80,2026-05-29T19:43:46Z,1.603853570406697,58.742171470434336,2298.9120432524805,1.6940755196015325,0.045970595501498755,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,81,2026-05-30T06:52:39Z,1.849912229419444,52.68553156563222,2163.3244815592575,1.427973430425771,0.09885532424653153,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,82,2026-05-30T05:56:54Z,1.8745518205062754,52.90079136796798,2187.01354686191,1.4977076820677986,0.004025650200046286,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,83,2026-05-30T12:58:10Z,1.579177362183254,57.32762365877215,2258.624398915805,1.4013428636176573,-0.12863933350836973,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,84,2026-05-31T00:37:01Z,1.5985851087910228,55.00718409489215,2168.542975992008,1.022910861392408,-0.13602583662893272,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,85,2026-05-31T03:48:42Z,1.7417995741132455,57.63441920684175,2099.598979451127,1.2868934509198748,-0.14271364021862412,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,86,2026-05-31T06:25:15Z,1.4593419582947385,55.67155660237459,2152.2030957207485,1.2096579469414517,-0.1767622112939381,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,87,2026-05-31T09:00:33Z,1.64199959641536,57.8383810219909,2155.6860784384908,1.1311545978306168,0.010948535944708751,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,88,2026-05-31T15:13:15Z,1.5940277410953667,52.649412186760514,2074.963058522951,1.3514122236011505,0.11250439217080253,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,89,2026-05-31T21:54:38Z,1.6508815672593353,55.740014461157976,2140.511323677403,1.864890520108658,-0.0013415786924808768,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,90,2026-06-01T03:00:17Z,1.4846980635004108,55.16618775903707,2110.332267878473,1.6004699286645423,-0.22604147573378525,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,91,2026-06-01T07:52:03Z,1.3771960359493616,52.17294398126466,2209.3166597676905,1.876969821455228,-0.019076046033454874,130,0,281,test
AC-001,AC-001-landing_gear-2,landing_gear,92,2026-06-01T13:12:04Z,1.3106309948002475,51.152913471744384,2154.9121628633443,1.7105953415741808,-0.01627989966326071,130,0,281,test
